country,year,co2_emissions,greenhouse_gas_emissions,cereal_yield,population_growth,GDP,fresh_water,urban_population,nitrous_oxide,agricultural_land,rural_population
El Salvador,2010,,,,,,,65.452,,,
El Salvador,2009,,,,,,,64.57,,,
El Salvador,2008,,,,,,,63.678,,,
El Salvador,2007,,,,,,,62.774,,,
El Salvador,2006,,,,,,,62.187,,,
El Salvador,2005,,,,,,,61.648,,,
El Salvador,2004,,,,,,,61.107,,,
El Salvador,2003,,,,,,,60.561,,,
El Salvador,2002,,,,,,,60.014,,,
El Salvador,2001,,,,,,,59.464,,,
El Salvador,2000,,,,,,,58.912,,,
El Salvador,1999,,,,,,,58.357,,,
El Salvador,1998,,,,,,,57.8,,,
El Salvador,1997,,,,,,,56.537,,,
El Salvador,1996,,,,,,,55.268,,,
El Salvador,1995,,,,,,,53.988,,,
El Salvador,1994,,,,,,,52.704,,,
El Salvador,1993,,,,,,,51.417,,,
El Salvador,1992,,,,,,,50.315,,,
El Salvador,1991,,,,,,,49.794,,,
El Salvador,1990,,,,,,,49.274,,,
San Marino,2020,,,,,,,97.499,,,
San Marino,2019,,,,,,,97.368,,,
San Marino,2018,,,,,,,97.226,,,
San Marino,2017,,,,,,,97.072,,,
San Marino,2016,,,,,,,96.91,,,
San Marino,2015,,,,,,,96.739,,,
San Marino,2014,,,,,,,96.559,,,
San Marino,2013,,,,,,,96.37,,,
San Marino,2012,,,,,,,96.171,,,
San Marino,2011,,,,,,,95.961,,,
San Marino,2010,,,,,,,95.74,,,
San Marino,2009,,,,,,,95.508,,,
San Marino,2008,,,,,,,95.264,,,
San Marino,2007,,,,,,,95.007,,,
San Marino,2006,,,,,,,94.736,,,
San Marino,2005,,,,,,,94.453,,,
San Marino,2004,,,,,,,94.155,,,
San Marino,2003,,,,,,,93.975,,,
San Marino,2002,,,,,,,93.925,,,
San Marino,2001,,,,,,,93.75,,,
San Marino,2000,,,,,,,93.44,,,
San Marino,1999,,,,,,,93.115,,,
San Marino,1998,,,,,,,92.776,,,
San Marino,1997,,,,,,,92.422,,,
San Marino,1996,,,,,,,92.052,,,
San Marino,1995,,,,,,,91.664,,,
San Marino,1994,,,,,,,91.261,,,
San Marino,1993,,,,,,,90.839,,,
San Marino,1992,,,,,,,90.4,,,
San Marino,1991,,,,,,,90.4,,,
San Marino,1990,,,,,,,90.4,,,
Eswatini,2020,,,,,,,24.171,,,
Eswatini,2019,,,,,,,23.981,,,
Eswatini,2018,,,,,,,23.799,,,
Eswatini,2017,,,,,,,23.625,,,
Eswatini,2016,,,,,,,23.459,,,
Eswatini,2015,,,,,,,23.3,,,
Eswatini,2014,,,,,,,23.149,,,
Eswatini,2013,,,,,,,22.999,,,
Eswatini,2012,,,,,,,22.849,,,
Eswatini,2011,,,,,,,22.7,,,
Eswatini,2010,,,,,,,22.48,,,
Eswatini,2009,,,,,,,22.262,,,
Eswatini,2008,,,,,,,22.045,,,
Eswatini,2007,,,,,,,21.829,,,
Eswatini,2006,,,,,,,21.91,,,
Eswatini,2005,,,,,,,22.038,,,
Eswatini,2004,,,,,,,22.166,,,
Eswatini,2003,,,,,,,22.296,,,
Eswatini,2002,,,,,,,22.425,,,
Eswatini,2001,,,,,,,22.555,,,
Eswatini,2000,,,,,,,22.686,,,
Eswatini,1999,,,,,,,22.817,,,
Eswatini,1998,,,,,,,22.949,,,
Eswatini,1997,,,,,,,23.081,,,
Eswatini,1996,,,,,,,22.722,,,
Eswatini,1995,,,,,,,22.286,,,
Eswatini,1994,,,,,,,21.857,,,
Eswatini,1993,,,,,,,21.434,,,
Eswatini,1992,,,,,,,21.018,,,
Eswatini,1991,,,,,,,20.607,,,
Eswatini,1990,,,,,,,20.202,,,
Brunei Darussalam,2020,,,,,,,,137.896432,,
Brunei Darussalam,2019,,,,,,,,121.802947,,
Brunei Darussalam,2018,,,,,,,,125.113463,,
Brunei Darussalam,2017,,,,,,,,119.798579,,
Brunei Darussalam,2016,,,,,,,,123.189294,,
Brunei Darussalam,2015,,,,,,,,121.10741,,
Brunei Darussalam,2014,,,,,,,,120.601871,,
Brunei Darussalam,2013,,,,,,,,125.971533,,
Brunei Darussalam,2012,,,,,,,,121.066194,,
Brunei Darussalam,2011,,,,,,,,109.831256,,
Brunei Darussalam,2010,,,,,,,,112.638717,,
Brunei Darussalam,2009,,,,,,,,106.312638,,
Brunei Darussalam,2008,,,,,,,,106.325359,,
Brunei Darussalam,2007,,,,,,,,106.78108,,
Brunei Darussalam,2006,,,,,,,,99.433801,,
Brunei Darussalam,2005,,,,,,,,91.891123,,
Brunei Darussalam,2004,,,,,,,,96.641235,,
Brunei Darussalam,2003,,,,,,,,90.872547,,
Brunei Darussalam,2002,,,,,,,,84.327059,,
Brunei Darussalam,2001,,,,,,,,86.783172,,
Brunei Darussalam,2000,,,,,,,,81.642284,,
Brunei Darussalam,1999,,,,,,,,75.36025,,
Brunei Darussalam,1998,,,,,,,,67.669016,,
Brunei Darussalam,1997,,,,,,,,65.241182,,
Brunei Darussalam,1996,,,,,,,,58.355148,,
Brunei Darussalam,1995,,,,,,,,56.782114,,
Brunei Darussalam,1994,,,,,,,,54.336056,,
Brunei Darussalam,1993,,,,,,,,52.954198,,
Brunei Darussalam,1992,,,,,,,,50.76974,,
Brunei Darussalam,1991,,,,,,,,47.806482,,
Brunei Darussalam,1990,,,,,,,,46.614024,,
China,2020,,,,,,,,536920.2103,,
China,2019,,,,,,,,536538.2013,,
China,2018,,,,,,,,545546.5128,,
China,2017,,,,,,,,549108.7203,,
China,2016,,,,,,,,551682.7235,,
China,2015,,,,,,,,549580.0712,,
China,2014,,,,,,,,534386.9232,,
China,2013,,,,,,,,522836.8848,,
China,2012,,,,,,,,509628.7378,,
China,2011,,,,,,,,497553.9652,,
China,2010,,,,,,,,488416.7245,,
China,2009,,,,,,,,475981.4853,,
China,2008,,,,,,,,464576.3167,,
China,2007,,,,,,,,449321.2959,,
China,2006,,,,,,,,440483.3776,,
China,2005,,,,,,,,427564.663,,
China,2004,,,,,,,,417029.8071,,
China,2003,,,,,,,,401038.2352,,
China,2002,,,,,,,,397018.2875,,
China,2001,,,,,,,,378155.1208,,
China,2000,,,,,,,,375670.6879,,
China,1999,,,,,,,,380901.3821,,
China,1998,,,,,,,,365237.1236,,
China,1997,,,,,,,,356255.9399,,
China,1996,,,,,,,,384363.2962,,
China,1995,,,,,,,,358413.7921,,
China,1994,,,,,,,,314764.5564,,
China,1993,,,,,,,,301229.1787,,
China,1992,,,,,,,,309420.2895,,
China,1991,,,,,,,,303536.4246,,
China,1990,,,,,,,,295990.8093,,
Cayman Islands,2020,,,,,,,,,,
Cayman Islands,2019,,,,,,,,,,
Cayman Islands,2018,,,,,,,,,,
Cayman Islands,2017,,,,,,,,,,
Cayman Islands,2016,,,,,,,,,,
Cayman Islands,2015,,,,,,,,,,
Cayman Islands,2014,,,,,,,,,,
Cayman Islands,2013,,,,,,,,,,
Cayman Islands,2012,,,,,,,,,,
Cayman Islands,2011,,,,,,,,,,
Cayman Islands,2010,,,,,,,,,,
Cayman Islands,2009,,,,,,,,,,
Cayman Islands,2008,,,,,,,,,,
Cayman Islands,2007,,,,,,,,,,
Cayman Islands,2006,,,,,,,,,,
Cayman Islands,2005,,,,,,,,,,
Cayman Islands,2004,,,,,,,,,,
Cayman Islands,2003,,,,,,,,,,
Cayman Islands,2002,,,,,,,,,,
Cayman Islands,2001,,,,,,,,,,
Cayman Islands,2000,,,,,,,,,,
Cayman Islands,1999,,,,,,,,,,
Cayman Islands,1998,,,,,,,,,,
Cayman Islands,1997,,,,,,,,,,
Cayman Islands,1996,,,,,,,,,,
Cayman Islands,1995,,,,,,,,,,
Cayman Islands,1994,,,,,,,,,,
Cayman Islands,1993,,,,,,,,,,
Cayman Islands,1992,,,,,,,,,,
Cayman Islands,1991,,,,,,,,,,
Cayman Islands,1990,,,,,,,,,,
Greenland,2020,,,,,,,,,,
Greenland,2019,,,,,,,,,,
Greenland,2018,,,,,,,,,,
Greenland,2017,,,,,,,,,,
Greenland,2016,,,,,,,,,,
Greenland,2015,,,,,,,,,,
Greenland,2014,,,,,,,,,,
Greenland,2013,,,,,,,,,,
Greenland,2012,,,,,,,,,,
Greenland,2011,,,,,,,,,,
Greenland,2010,,,,,,,,,,
Greenland,2009,,,,,,,,,,
Greenland,2008,,,,,,,,,,
Greenland,2007,,,,,,,,,,
Greenland,2006,,,,,,,,,,
Greenland,2005,,,,,,,,,,
Greenland,2004,,,,,,,,,,
Greenland,2003,,,,,,,,,,
Greenland,2002,,,,,,,,,,
Greenland,2001,,,,,,,,,,
Greenland,2000,,,,,,,,,,
Greenland,1999,,,,,,,,,,
Greenland,1998,,,,,,,,,,
Greenland,1997,,,,,,,,,,
Greenland,1996,,,,,,,,,,
Greenland,1995,,,,,,,,,,
Greenland,1994,,,,,,,,,,
Greenland,1993,,,,,,,,,,
Greenland,1992,,,,,,,,,,
Greenland,1991,,,,,,,,,,
Greenland,1990,,,,,,,,,,
Kenya,2020,,,,,,,,20969.04632,,
Kenya,2019,,,,,,,,20241.67365,,
Kenya,2018,,,,,,,,17671.35598,,
Kenya,2017,,,,,,,,17122.1333,,
Kenya,2016,,,,,,,,18173.48503,,
Kenya,2015,,,,,,,,16637.53855,,
Kenya,2014,,,,,,,,16686.65567,,
Kenya,2013,,,,,,,,16503.20439,,
Kenya,2012,,,,,,,,16665.41511,,
Kenya,2011,,,,,,,,16564.43563,,
Kenya,2010,,,,,,,,16050.38475,,
Kenya,2009,,,,,,,,15868.21691,,
Kenya,2008,,,,,,,,16321.57367,,
Kenya,2007,,,,,,,,16309.90344,,
Kenya,2006,,,,,,,,10591.834,,
Kenya,2005,,,,,,,,10981.01056,,
Kenya,2004,,,,,,,,11074.67155,,
Kenya,2003,,,,,,,,10593.62294,,
Kenya,2002,,,,,,,,9916.87493,,
Kenya,2001,,,,,,,,9603.975119,,
Kenya,2000,,,,,,,,9521.766108,,
Kenya,1999,,,,,,,,10237.1948,,
Kenya,1998,,,,,,,,9756.635683,,
Kenya,1997,,,,,,,,9433.311171,,
Kenya,1996,,,,,,,,9477.166459,,
Kenya,1995,,,,,,,,9854.343147,,
Kenya,1994,,,,,,,,10000.0204,,
Kenya,1993,,,,,,,,9876.432661,,
Kenya,1992,,,,,,,,9977.585719,,
Kenya,1991,,,,,,,,10019.76518,,
Kenya,1990,,,,,,,,10371.33103,,
"Korea, Rep.",2020,,,,,,,,10096.79464,,
"Korea, Rep.",2019,,,,,,,,10311.68985,,
"Korea, Rep.",2018,,,,,,,,10305.81046,,
"Korea, Rep.",2017,,,,,,,,10180.98107,,
"Korea, Rep.",2016,,,,,,,,10011.71248,,
"Korea, Rep.",2015,,,,,,,,9870.043688,,
"Korea, Rep.",2014,,,,,,,,9596.1372,,
"Korea, Rep.",2013,,,,,,,,9598.7064,,
"Korea, Rep.",2012,,,,,,,,9539.1862,,
"Korea, Rep.",2011,,,,,,,,9382.8854,,
"Korea, Rep.",2010,,,,,,,,9257.297,,
"Korea, Rep.",2009,,,,,,,,8926.8652,,
"Korea, Rep.",2008,,,,,,,,8972.7104,,
"Korea, Rep.",2007,,,,,,,,9784.098,,
"Korea, Rep.",2006,,,,,,,,18023.0348,,
"Korea, Rep.",2005,,,,,,,,19373.9848,,
"Korea, Rep.",2004,,,,,,,,20839.913,,
"Korea, Rep.",2003,,,,,,,,18222.7526,,
"Korea, Rep.",2002,,,,,,,,14937.6286,,
"Korea, Rep.",2001,,,,,,,,15201.121,,
"Korea, Rep.",2000,,,,,,,,15012.5194,,
"Korea, Rep.",1999,,,,,,,,14150.1552,,
"Korea, Rep.",1998,,,,,,,,13299.2648,,
"Korea, Rep.",1997,,,,,,,,13552.0476,,
"Korea, Rep.",1996,,,,,,,,12445.9536,,
"Korea, Rep.",1995,,,,,,,,11844.3642,,
"Korea, Rep.",1994,,,,,,,,10944.2038,,
"Korea, Rep.",1993,,,,,,,,10448.6436,,
"Korea, Rep.",1992,,,,,,,,10209.4108,,
"Korea, Rep.",1991,,,,,,,,7873.0694,,
"Korea, Rep.",1990,,,,,,,,7724.9578,,
Malta,2020,,,,,,,,47.972192,,
Malta,2019,,,,,,,,49.076912,,
Malta,2018,,,,,,,,48.145832,,
Malta,2017,,,,,,,,47.531951,,
Malta,2016,,,,,,,,48.218071,,
Malta,2015,,,,,,,,48.71639,,
Malta,2014,,,,,,,,49.40851,,
Malta,2013,,,,,,,,48.732426,,
Malta,2012,,,,,,,,49.477021,,
Malta,2011,,,,,,,,49.273672,,
Malta,2010,,,,,,,,56.871516,,
Malta,2009,,,,,,,,56.498388,,
Malta,2008,,,,,,,,62.822511,,
Malta,2007,,,,,,,,63.543641,,
Malta,2006,,,,,,,,62.841396,,
Malta,2005,,,,,,,,59.086319,,
Malta,2004,,,,,,,,56.929009,,
Malta,2003,,,,,,,,57.874323,,
Malta,2002,,,,,,,,55.791336,,
Malta,2001,,,,,,,,62.178937,,
Malta,2000,,,,,,,,58.700552,,
Malta,1999,,,,,,,,59.559826,,
Malta,1998,,,,,,,,65.978428,,
Malta,1997,,,,,,,,63.247024,,
Malta,1996,,,,,,,,58.82057,,
Malta,1995,,,,,,,,68.116547,,
Malta,1994,,,,,,,,65.885318,,
Malta,1993,,,,,,,,64.850877,,
Malta,1992,,,,,,,,61.798692,,
Malta,1991,,,,,,,,59.912234,,
Malta,1990,,,,,,,,58.820562,,
Nigeria,2020,,,,,,,,41196.30278,,
Nigeria,2019,,,,,,,,40849.77892,,
Nigeria,2018,,,,,,,,40043.13247,,
Nigeria,2017,,,,,,,,39662.52362,,
Nigeria,2016,,,,,,,,38525.13856,,
Nigeria,2015,,,,,,,,36059.15751,,
Nigeria,2014,,,,,,,,35955.40134,,
Nigeria,2013,,,,,,,,35429.61537,,
Nigeria,2012,,,,,,,,34395.7268,,
Nigeria,2011,,,,,,,,33227.98042,,
Nigeria,2010,,,,,,,,32202.73585,,
Nigeria,2009,,,,,,,,29845.0686,,
Nigeria,2008,,,,,,,,30446.89674,,
Nigeria,2007,,,,,,,,29708.74528,,
Nigeria,2006,,,,,,,,30207.96002,,
Nigeria,2005,,,,,,,,30273.17977,,
Nigeria,2004,,,,,,,,28218.41285,,
Nigeria,2003,,,,,,,,28108.94174,,
Nigeria,2002,,,,,,,,26967.77923,,
Nigeria,2001,,,,,,,,26650.38831,,
Nigeria,2000,,,,,,,,26310.8436,,
Nigeria,1999,,,,,,,,25909.82537,,
Nigeria,1998,,,,,,,,25575.91973,,
Nigeria,1997,,,,,,,,24042.6285,,
Nigeria,1996,,,,,,,,23280.79986,,
Nigeria,1995,,,,,,,,22229.80983,,
Nigeria,1994,,,,,,,,22038.50045,,
Nigeria,1993,,,,,,,,21652.95227,,
Nigeria,1992,,,,,,,,21053.22929,,
Nigeria,1991,,,,,,,,20595.23751,,
Nigeria,1990,,,,,,,,20146.93093,,
Saudi Arabia,2020,,,,,,,,8249.19921,,
Saudi Arabia,2019,,,,,,,,8206.529572,,
Saudi Arabia,2018,,,,,,,,8105.099734,,
Saudi Arabia,2017,,,,,,,,8234.288696,,
Saudi Arabia,2016,,,,,,,,8374.673658,,
Saudi Arabia,2015,,,,,,,,8326.43702,,
Saudi Arabia,2014,,,,,,,,7836.271397,,
Saudi Arabia,2013,,,,,,,,7796.960773,,
Saudi Arabia,2012,,,,,,,,7797.036949,,
Saudi Arabia,2011,,,,,,,,7382.371526,,
Saudi Arabia,2010,,,,,,,,6689.028302,,
Saudi Arabia,2009,,,,,,,,6362.959658,,
Saudi Arabia,2008,,,,,,,,6520.241015,,
Saudi Arabia,2007,,,,,,,,6897.769371,,
Saudi Arabia,2006,,,,,,,,6495.985727,,
Saudi Arabia,2005,,,,,,,,6340.560684,,
Saudi Arabia,2004,,,,,,,,6456.910267,,
Saudi Arabia,2003,,,,,,,,6207.67945,,
Saudi Arabia,2002,,,,,,,,6027.410234,,
Saudi Arabia,2001,,,,,,,,5872.861817,,
Saudi Arabia,2000,,,,,,,,5721.1004,,
Saudi Arabia,1999,,,,,,,,5484.2172,,
Saudi Arabia,1998,,,,,,,,5458.7962,,
Saudi Arabia,1997,,,,,,,,5292.3012,,
Saudi Arabia,1996,,,,,,,,5038.35,,
Saudi Arabia,1995,,,,,,,,4844.0774,,
Saudi Arabia,1994,,,,,,,,5313.8106,,
Saudi Arabia,1993,,,,,,,,5499.19,,
Saudi Arabia,1992,,,,,,,,5607.9154,,
Saudi Arabia,1991,,,,,,,,5382.2144,,
Saudi Arabia,1990,,,,,,,,5148.691,,
El Salvador,2020,,,,,,,,1015.746685,,
El Salvador,2019,,,,,,,,932.473244,,
El Salvador,2018,,,,,,,,1120.562403,,
El Salvador,2017,,,,,,,,1073.403962,,
El Salvador,2016,,,,,,,,1169.50332,,
El Salvador,2015,,,,,,,,1251.995879,,
El Salvador,2014,,,,,,,,1207.064709,,
El Salvador,2013,,,,,,,,1279.452138,,
El Salvador,2012,,,,,,,,1418.115567,,
El Salvador,2011,,,,,,,,1445.588396,,
El Salvador,2010,,,,,,,,1489.630626,,
El Salvador,2009,,,,,,,,1480.54794,,
El Salvador,2008,,,,,,,,1569.995055,,
El Salvador,2007,,,,,,,,1491.93937,,
El Salvador,2006,,,,,,,,1393.612485,,
El Salvador,2005,,,,,,,,1444.7754,,
El Salvador,2004,,,,,,,,1300.531113,,
El Salvador,2003,,,,,,,,1209.539426,,
El Salvador,2002,,,,,,,,1204.570338,,
El Salvador,2001,,,,,,,,1241.203051,,
El Salvador,2000,,,,,,,,1163.666564,,
El Salvador,1999,,,,,,,,1285.576648,,
El Salvador,1998,,,,,,,,1221.990332,,
El Salvador,1997,,,,,,,,1364.818015,,
El Salvador,1996,,,,,,,,1340.950499,,
El Salvador,1995,,,,,,,,1150.811783,,
El Salvador,1994,,,,,,,,1234.096927,,
El Salvador,1993,,,,,,,,1269.286271,,
El Salvador,1992,,,,,,,,1297.985215,,
El Salvador,1991,,,,,,,,1278.301359,,
El Salvador,1990,,,,,,,,1243.832103,,
San Marino,2020,,,,,,,,,,
San Marino,2019,,,,,,,,,,
San Marino,2018,,,,,,,,,,
San Marino,2017,,,,,,,,,,
San Marino,2016,,,,,,,,,,
San Marino,2015,,,,,,,,,,
San Marino,2014,,,,,,,,,,
San Marino,2013,,,,,,,,,,
San Marino,2012,,,,,,,,,,
San Marino,2011,,,,,,,,,,
San Marino,2010,,,,,,,,,,
San Marino,2009,,,,,,,,,,
San Marino,2008,,,,,,,,,,
San Marino,2007,,,,,,,,,,
San Marino,2006,,,,,,,,,,
San Marino,2005,,,,,,,,,,
San Marino,2004,,,,,,,,,,
San Marino,2003,,,,,,,,,,
San Marino,2002,,,,,,,,,,
San Marino,2001,,,,,,,,,,
San Marino,2000,,,,,,,,,,
San Marino,1999,,,,,,,,,,
San Marino,1998,,,,,,,,,,
San Marino,1997,,,,,,,,,,
San Marino,1996,,,,,,,,,,
San Marino,1995,,,,,,,,,,
San Marino,1994,,,,,,,,,,
San Marino,1993,,,,,,,,,,
San Marino,1992,,,,,,,,,,
San Marino,1991,,,,,,,,,,
San Marino,1990,,,,,,,,,,
Eswatini,2020,,,,,,,,423.5448,,
Eswatini,2019,,,,,,,,447.5226,,
Eswatini,2018,,,,,,,,421.9978,,
Eswatini,2017,,,,,,,,417.1298,,
Eswatini,2016,,,,,,,,406.4396,,
Eswatini,2015,,,,,,,,419.3828,,
Eswatini,2014,,,,,,,,439.3262,,
Eswatini,2013,,,,,,,,442.5354,,
Eswatini,2012,,,,,,,,436.501,,
Eswatini,2011,,,,,,,,437.8634,,
Eswatini,2010,,,,,,,,436.5492,,
Eswatini,2009,,,,,,,,403.6846,,
Eswatini,2008,,,,,,,,412.6488,,
Eswatini,2007,,,,,,,,422.359,,
Eswatini,2006,,,,,,,,388.4254,,
Eswatini,2005,,,,,,,,422.1914,,
Eswatini,2004,,,,,,,,409.5734,,
Eswatini,2003,,,,,,,,411.5826,,
Eswatini,2002,,,,,,,,389.973,,
Eswatini,2001,,,,,,,,371.1374,,
Eswatini,2000,,,,,,,,411.684,,
Eswatini,1999,,,,,,,,414.4038,,
Eswatini,1998,,,,,,,,432.346,,
Eswatini,1997,,,,,,,,433.6956,,
Eswatini,1996,,,,,,,,439.039,,
Eswatini,1995,,,,,,,,440.7444,,
Eswatini,1994,,,,,,,,430.5376,,
Eswatini,1993,,,,,,,,418.4314,,
Eswatini,1992,,,,,,,,488.7078,,
Eswatini,1991,,,,,,,,474.035,,
Eswatini,1990,,,,,,,,462.715,,
Brunei Darussalam,2020,,,,,,,,,2.5426944971537,
Brunei Darussalam,2019,,,,,,,,,2.5426944971537,
Brunei Darussalam,2018,,,,,,,,,2.5426944971537,
Brunei Darussalam,2017,,,,,,,,,2.5426944971537,
Brunei Darussalam,2016,,,,,,,,,2.5426944971537,
Brunei Darussalam,2015,,,,,,,,,2.5426944971537,
Brunei Darussalam,2014,,,,,,,,,2.5426944971537,
Brunei Darussalam,2013,,,,,,,,,2.5426944971537,
Brunei Darussalam,2012,,,,,,,,,2.5426944971537,
Brunei Darussalam,2011,,,,,,,,,2.5426944971537,
Brunei Darussalam,2010,,,,,,,,,2.5426944971537,
Brunei Darussalam,2009,,,,,,,,,2.5426944971537,
Brunei Darussalam,2008,,,,,,,,,2.35294117647059,
Brunei Darussalam,2007,,,,,,,,,2.35294117647059,
Brunei Darussalam,2006,,,,,,,,,2.33396584440228,
Brunei Darussalam,2005,,,,,,,,,2.46679316888046,
Brunei Darussalam,2004,,,,,,,,,2.46679316888046,
Brunei Darussalam,2003,,,,,,,,,2.46679316888046,
Brunei Darussalam,2002,,,,,,,,,2.46679316888046,
Brunei Darussalam,2001,,,,,,,,,2.46679316888046,
Brunei Darussalam,2000,,,,,,,,,2.27703984819734,
Brunei Darussalam,1999,,,,,,,,,2.27703984819734,
Brunei Darussalam,1998,,,,,,,,,2.27703984819734,
Brunei Darussalam,1997,,,,,,,,,2.27703984819734,
Brunei Darussalam,1996,,,,,,,,,2.27703984819734,
Brunei Darussalam,1995,,,,,,,,,2.27703984819734,
Brunei Darussalam,1994,,,,,,,,,2.46679316888046,
Brunei Darussalam,1993,,,,,,,,,2.46679316888046,
Brunei Darussalam,1992,,,,,,,,,2.46679316888046,
Brunei Darussalam,1991,,,,,,,,,2.46679316888046,
Brunei Darussalam,1990,,,,,,,,,2.46679316888046,
China,2020,,,,,,,,,55.462649429444,
China,2019,,,,,,,,,55.462649429444,
China,2018,,,,,,,,,55.5427392442223,
China,2017,,,,,,,,,55.6228716656317,
China,2016,,,,,,,,,55.7030040870411,
China,2015,,,,,,,,,55.7831305666223,
China,2014,,,,,,,,,55.8632629794963,
China,2013,,,,,,,,,55.9433953923703,
China,2012,,,,,,,,,56.0235278052443,
China,2011,,,,,,,,,56.1036602181182,
China,2010,,,,,,,,,56.1834730812931,
China,2009,,,,,,,,,56.2639250438662,
China,2008,,,,,,,,,56.2006719746855,
China,2007,,,,,,,,,56.1374176962452,
China,2006,,,,,,,,,56.0741598447602,
China,2005,,,,,,,,,56.0109031839269,
China,2004,,,,,,,,,55.9476447513305,
China,2003,,,,,,,,,55.8843892938216,
China,2002,,,,,,,,,55.8211320658973,
China,2001,,,,,,,,,55.7578718644915,
China,2000,,,,,,,,,55.694583211727,
China,1999,,,,,,,,,55.6944972588017,
China,1998,,,,,,,,,55.694470629714,
China,1997,,,,,,,,,55.6944440006263,
China,1996,,,,,,,,,55.6944173715386,
China,1995,,,,,,,,,55.6902039146848,
China,1994,,,,,,,,,55.6901445956382,
China,1993,,,,,,,,,55.1991052645594,
China,1992,,,,,,,,,54.7827337363193,
China,1991,,,,,,,,,54.4701089127367,
China,1990,,,,,,,,,53.8645647484888,
Cayman Islands,2020,,,,,,,,,11.25,
Cayman Islands,2019,,,,,,,,,11.25,
Cayman Islands,2018,,,,,,,,,11.25,
Cayman Islands,2017,,,,,,,,,11.25,
Cayman Islands,2016,,,,,,,,,11.25,
Cayman Islands,2015,,,,,,,,,11.25,
Cayman Islands,2014,,,,,,,,,11.25,
Cayman Islands,2013,,,,,,,,,11.25,
Cayman Islands,2012,,,,,,,,,11.25,
Cayman Islands,2011,,,,,,,,,11.25,
Cayman Islands,2010,,,,,,,,,11.25,
Cayman Islands,2009,,,,,,,,,11.25,
Cayman Islands,2008,,,,,,,,,11.25,
Cayman Islands,2007,,,,,,,,,11.25,
Cayman Islands,2006,,,,,,,,,11.25,
Cayman Islands,2005,,,,,,,,,11.25,
Cayman Islands,2004,,,,,,,,,11.25,
Cayman Islands,2003,,,,,,,,,11.25,
Cayman Islands,2002,,,,,,,,,11.25,
Cayman Islands,2001,,,,,,,,,11.25,
Cayman Islands,2000,,,,,,,,,11.25,
Cayman Islands,1999,,,,,,,,,11.25,
Cayman Islands,1998,,,,,,,,,11.25,
Cayman Islands,1997,,,,,,,,,11.25,
Cayman Islands,1996,,,,,,,,,11.25,
Cayman Islands,1995,,,,,,,,,11.25,
Cayman Islands,1994,,,,,,,,,11.25,
Cayman Islands,1993,,,,,,,,,11.25,
Cayman Islands,1992,,,,,,,,,11.25,
Cayman Islands,1991,,,,,,,,,11.25,
Cayman Islands,1990,,,,,,,,,11.25,
Greenland,2020,,,,,,,,,0.592301132902911,
Greenland,2019,,,,,,,,,0.592301132902911,
Greenland,2018,,,,,,,,,0.592301132902911,
Greenland,2017,,,,,,,,,0.592301132902911,
Greenland,2016,,,,,,,,,0.592301132902911,
Greenland,2015,,,,,,,,,0.59227676939944,
Greenland,2014,,,,,,,,,0.592228042392496,
Greenland,2013,,,,,,,,,0.592203678889024,
Greenland,2012,,,,,,,,,0.593007674503594,
Greenland,2011,,,,,,,,,0.59227676939944,
Greenland,2010,,,,,,,,,0.591545864295286,
Greenland,2009,,,,,,,,,0.590814959191132,
Greenland,2008,,,,,,,,,0.590084054086978,
Greenland,2007,,,,,,,,,0.589353148982824,
Greenland,2006,,,,,,,,,0.58862224387867,
Greenland,2005,,,,,,,,,0.587891338774516,
Greenland,2004,,,,,,,,,0.587160433670362,
Greenland,2003,,,,,,,,,0.586429528566208,
Greenland,2002,,,,,,,,,0.585698623462054,
Greenland,2001,,,,,,,,,0.5849677183579,
Greenland,2000,,,,,,,,,0.584236813253746,
Greenland,1999,,,,,,,,,0.583505908149592,
Greenland,1998,,,,,,,,,0.582775003045438,
Greenland,1997,,,,,,,,,0.582044097941284,
Greenland,1996,,,,,,,,,0.698273339186421,
Greenland,1995,,,,,,,,,0.697395376060872,
Greenland,1994,,,,,,,,,0.696517412935323,
Greenland,1993,,,,,,,,,0.695639449809775,
Greenland,1992,,,,,,,,,0.694761486684226,
Greenland,1991,,,,,,,,,0.693883523558677,
Greenland,1990,,,,,,,,,0.693005560433128,
Kenya,2020,,,,,,,,,48.6874934111115,
Kenya,2019,,,,,,,,,48.6874934111115,
Kenya,2018,,,,,,,,,48.6681660048494,
Kenya,2017,,,,,,,,,48.6488385985873,
Kenya,2016,,,,,,,,,48.6295111923253,
Kenya,2015,,,,,,,,,48.6101837860632,
Kenya,2014,,,,,,,,,48.5890993428682,
Kenya,2013,,,,,,,,,48.5697719366061,
Kenya,2012,,,,,,,,,48.550444530344,
Kenya,2011,,,,,,,,,48.5311171240819,
Kenya,2010,,,,,,,,,47.984678637945,
Kenya,2009,,,,,,,,,47.9407527146221,
Kenya,2008,,,,,,,,,47.5893453280388,
Kenya,2007,,,,,,,,,47.5629897740451,
Kenya,2006,,,,,,,,,47.5348771831184,
Kenya,2005,,,,,,,,,47.4435112626067,
Kenya,2004,,,,,,,,,47.4259408932776,
Kenya,2003,,,,,,,,,47.2186105351934,
Kenya,2002,,,,,,,,,47.1202164669501,
Kenya,2001,,,,,,,,,47.1571142425414,
Kenya,2000,,,,,,,,,46.8619320378114,
